,MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
0,10001,438,26,7.37,Chelsea/NoMad/West Chelsea
1,10002,1311,161,8.54,Chinatown/Lower East Side
2,10003,528,35,4.48,East Village/Gramercy/Greenwich Village
3,10004,39,1,5.39,Financial District
4,10005,93,2,4.98,Financial District
5,10006,39,0,5.15,Financial District
6,10007,72,3,4.03,TriBeCa
7,10009,829,69,6.04,Alphabet City/East Village/Stuyvesant Town-Cooper Village
8,10010,331,19,4.04,Flatiron/Gramercy/Kips Bay
9,10011,616,43,5.07,Chelsea
10,10012,216,9,4.1,Greenwich Village/SoHo
11,10013,325,21,4.52,Hudson Square/Little Italy/SoHo/TriBeCa
12,10014,373,29,4.59,Hudson Square/Meatpacking District/West Village
13,10016,831,50,6.23,Kips Bay/Murray Hill/NoMad
14,10017,165,8,4.39,East Midtown/Murray Hill
15,10018,218,5,10.36,Hell's Kitchen/Midtown Manhattan
16,10019,693,42,6.01,Hell's Kitchen/Midtown Manhattan
17,10021,629,65,5.49,Lenox Hill/Upper East Side
18,10022,395,32,5.3,East Midtown
19,10023,651,54,4.8,Lincoln Square
20,10024,828,75,5.69,Upper West Side
21,10025,1524,178,6.21,Manhattan Valley/Morningside Heights/Upper West Side
22,10026,748,47,9.14,Central Harlem (South)
23,10027,1173,113,8.67,Central Harlem (South)/Morningside Heights/West Harlem
24,10028,540,34,5.12,Upper East Side/Yorkville
25,10029,2017,213,10.86,East Harlem
26,10030,565,56,9.77,Central Harlem (North)
27,10031,1511,133,11.07,Hamilton Heights/West Harlem
28,10032,1743,175,12.43,Washington Heights (South)
29,10033,1519,121,11.77,Washington Heights (North)/Washington Heights (South)
30,10034,859,71,9.81,Inwood/Washington Heights (North)
31,10035,1123,136,12.48,East Harlem
32,10036,513,40,6.88,Hell's Kitchen/Midtown Manhattan
33,10037,570,63,11.24,Central Harlem (North)/East Harlem
34,10038,290,28,6.29,Chinatown/Financial District
35,10039,609,64,11.45,Central Harlem (North)/Washington Heights (South)
36,10040,1278,119,12.0,Washington Heights (North)
37,10044,258,36,9.85,Roosevelt Island
38,10065,357,28,4.56,Lenox Hill/Upper East Side
39,10069,69,2,4.55,Lincoln Square
40,10075,443,45,6.77,Lenox Hill/Upper East Side
41,10128,713,41,4.89,Upper East Side/Yorkville
42,10280,64,0,4.06,Battery Park City
43,10282,84,15,8.44,Battery Park City
44,10301,1310,107,14.33,Silver Lake/St. George
45,10302,685,32,18.1,Elm Park
46,10303,943,47,16.17,Graniteville/Mariner's Harbor/Port Ivory
47,10304,1519,182,15.35,New Dorp/Todt Hill
48,10305,1367,80,15.4,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
49,10306,1573,82,13.24,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
50,10307,416,15,14.67,Tottenville
51,10308,702,28,12.89,Great Kills
52,10309,912,31,13.64,Charleston/Prince's Bay/Woodrow
