,MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
0,10001,420,25,6.95,Chelsea/NoMad/West Chelsea
1,10002,1237,160,10.0,Chinatown/Lower East Side
2,10003,516,34,5.39,East Village/Gramercy/Greenwich Village
3,10004,39,1,6.04,Financial District
4,10005,81,2,5.31,Financial District
5,10006,36,0,5.24,Financial District
6,10007,71,3,4.5,TriBeCa
7,10009,796,69,7.24,Alphabet City/East Village/Stuyvesant Town-Cooper Village
8,10010,310,19,4.79,Flatiron/Gramercy/Kips Bay
9,10011,597,43,5.93,Chelsea
10,10012,193,9,4.85,Greenwich Village/SoHo
11,10013,306,21,5.09,Hudson Square/Little Italy/SoHo/TriBeCa
12,10014,360,29,5.38,Hudson Square/Meatpacking District/West Village
13,10016,800,49,6.96,Kips Bay/Murray Hill/NoMad
14,10017,162,8,5.2,East Midtown/Murray Hill
15,10018,245,5,7.31,Hell's Kitchen/Midtown Manhattan
16,10019,670,42,6.93,Hell's Kitchen/Midtown Manhattan
17,10021,616,64,6.33,Lenox Hill/Upper East Side
18,10022,381,31,5.83,East Midtown
19,10023,622,54,5.4,Lincoln Square
20,10024,800,75,6.72,Upper West Side
21,10025,1485,176,7.18,Manhattan Valley/Morningside Heights/Upper West Side
22,10026,721,47,10.73,Central Harlem (South)
23,10027,1147,113,10.22,Central Harlem (South)/Morningside Heights/West Harlem
24,10028,519,33,5.87,Upper East Side/Yorkville
25,10029,1945,212,12.64,East Harlem
26,10030,553,55,11.82,Central Harlem (North)
27,10031,1450,132,12.61,Hamilton Heights/West Harlem
28,10032,1680,174,13.7,Washington Heights (South)
29,10033,1461,120,13.64,Washington Heights (North)/Washington Heights (South)
30,10034,814,71,10.98,Inwood/Washington Heights (North)
31,10035,1098,134,14.34,East Harlem
32,10036,498,40,8.05,Hell's Kitchen/Midtown Manhattan
33,10037,560,62,12.39,Central Harlem (North)/East Harlem
34,10038,275,28,7.44,Chinatown/Financial District
35,10039,582,64,13.46,Central Harlem (North)/Washington Heights (South)
36,10040,1229,118,14.07,Washington Heights (North)
37,10044,253,36,11.53,Roosevelt Island
38,10065,345,28,5.3,Lenox Hill/Upper East Side
39,10069,65,2,5.8,Lincoln Square
40,10075,435,45,7.91,Lenox Hill/Upper East Side
41,10128,698,41,5.89,Upper East Side/Yorkville
42,10280,62,0,5.12,Battery Park City
43,10282,80,15,9.73,Battery Park City
44,10301,1281,106,16.18,Silver Lake/St. George
45,10302,667,32,20.27,Elm Park
46,10303,923,46,18.28,Graniteville/Mariner's Harbor/Port Ivory
47,10304,1468,182,17.15,New Dorp/Todt Hill
