,Unnamed: 0,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-08-08T15:15:02.050
1,1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-08-08T15:15:02.050
2,2,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-08-08T15:15:02.050
3,3,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-08-08T15:15:02.050
4,4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-08-08T15:15:02.050
5,5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-08-08T15:15:02.050
6,6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-08-08T15:15:02.050
7,7,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-08-08T15:15:02.050
8,8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-08-08T15:15:02.050
9,9,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-08-08T15:15:02.050
10,10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-08-08T15:15:02.050
11,11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-08-08T15:15:02.050
12,12,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-08-08T15:15:02.050
13,13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-08-08T15:15:02.050
14,14,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-08-08T15:15:02.050
15,15,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-08-08T15:15:02.050
16,16,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-08-08T15:15:02.050
17,17,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-08-08T15:15:02.050
18,18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-08-08T15:15:02.050
19,19,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-08-08T15:15:02.050
20,20,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-08-08T15:15:02.050
21,21,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-08-08T15:15:02.050
22,22,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-08-08T15:15:02.050
23,23,2020-03-17T00:00:00.000,Death,From Contact,1,2020-08-08T15:15:02.050
24,24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-08-08T15:15:02.050
25,25,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-08-08T15:15:02.050
26,26,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-08-08T15:15:02.050
27,27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-08-08T15:15:02.050
28,28,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-08-08T15:15:02.050
29,29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-08-08T15:15:02.050
30,30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-08-08T15:15:02.050
31,31,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-08-08T15:15:02.050
32,32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-08-08T15:15:02.050
33,33,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-08-08T15:15:02.050
34,34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-08-08T15:15:02.050
35,35,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-08-08T15:15:02.050
36,36,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-08-08T15:15:02.050
37,37,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-08-08T15:15:02.050
38,38,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-08-08T15:15:02.050
39,39,2020-03-24T00:00:00.000,Death,Community,1,2020-08-08T15:15:02.050
40,40,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-08-08T15:15:02.050
41,41,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-08-08T15:15:02.050
42,42,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-08-08T15:15:02.050
43,43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-08-08T15:15:02.050
44,44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-08-08T15:15:02.050
45,45,2020-03-25T00:00:00.000,Confirmed,Unknown,4,2020-08-08T15:15:02.050
46,46,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-08-08T15:15:02.050
47,47,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-08-08T15:15:02.050
48,48,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-08-08T15:15:02.050
49,49,2020-03-26T00:00:00.000,Death,From Contact,1,2020-08-08T15:15:02.050
50,50,2020-03-26T00:00:00.000,Death,Community,2,2020-08-08T15:15:02.050
51,51,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-08-08T15:15:02.050
52,52,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-08-08T15:15:02.050
53,53,2020-03-27T00:00:00.000,Death,From Contact,1,2020-08-08T15:15:02.050
54,54,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-08-08T15:15:02.050
55,55,2020-03-27T00:00:00.000,Death,Community,1,2020-08-08T15:15:02.050
56,56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-08-08T15:15:02.050
