,Unnamed: 0,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-08-05T15:15:04.847
1,1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-08-05T15:15:04.847
2,2,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-08-05T15:15:04.847
3,3,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-08-05T15:15:04.847
4,4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-08-05T15:15:04.847
5,5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-08-05T15:15:04.847
6,6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-08-05T15:15:04.847
7,7,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-08-05T15:15:04.847
8,8,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-08-05T15:15:04.847
9,9,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-08-05T15:15:04.847
10,10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-08-05T15:15:04.847
11,11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-08-05T15:15:04.847
12,12,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-08-05T15:15:04.847
13,13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-08-05T15:15:04.847
14,14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-08-05T15:15:04.847
15,15,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-08-05T15:15:04.847
16,16,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-08-05T15:15:04.847
17,17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-08-05T15:15:04.847
18,18,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-08-05T15:15:04.847
19,19,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-08-05T15:15:04.847
20,20,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-08-05T15:15:04.847
21,21,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-08-05T15:15:04.847
22,22,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-08-05T15:15:04.847
23,23,2020-03-17T00:00:00.000,Death,From Contact,1,2020-08-05T15:15:04.847
24,24,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-08-05T15:15:04.847
25,25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-08-05T15:15:04.847
26,26,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-08-05T15:15:04.847
27,27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-08-05T15:15:04.847
28,28,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-08-05T15:15:04.847
29,29,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-08-05T15:15:04.847
30,30,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-08-05T15:15:04.847
31,31,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-08-05T15:15:04.847
32,32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-08-05T15:15:04.847
33,33,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-08-05T15:15:04.847
34,34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-08-05T15:15:04.847
35,35,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-08-05T15:15:04.847
36,36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-08-05T15:15:04.847
37,37,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-08-05T15:15:04.847
38,38,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-08-05T15:15:04.847
39,39,2020-03-24T00:00:00.000,Death,Community,1,2020-08-05T15:15:04.847
40,40,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-08-05T15:15:04.847
41,41,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-08-05T15:15:04.847
42,42,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-08-05T15:15:04.847
43,43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-08-05T15:15:04.847
44,44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-08-05T15:15:04.847
45,45,2020-03-25T00:00:00.000,Confirmed,Unknown,4,2020-08-05T15:15:04.847
46,46,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-08-05T15:15:04.847
47,47,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-08-05T15:15:04.847
48,48,2020-03-26T00:00:00.000,Death,Community,2,2020-08-05T15:15:04.847
49,49,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-08-05T15:15:04.847
50,50,2020-03-26T00:00:00.000,Death,From Contact,1,2020-08-05T15:15:04.847
51,51,2020-03-27T00:00:00.000,Death,Community,1,2020-08-05T15:15:04.847
52,52,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-08-05T15:15:04.847
53,53,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-08-05T15:15:04.847
54,54,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-08-05T15:15:04.847
55,55,2020-03-27T00:00:00.000,Death,From Contact,1,2020-08-05T15:15:04.847
56,56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-08-05T15:15:04.847
57,57,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-08-05T15:15:04.847
58,58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-08-05T15:15:04.847
59,59,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-08-05T15:15:04.847
60,60,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-08-05T15:15:04.847
61,61,2020-03-30T00:00:00.000,Death,Community,1,2020-08-05T15:15:04.847
62,62,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-08-05T15:15:04.847
63,63,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-08-05T15:15:04.847
64,64,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-08-05T15:15:04.847
65,65,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-08-05T15:15:04.847
66,66,2020-03-31T00:00:00.000,Death,Community,1,2020-08-05T15:15:04.847
